"selec","View","Channel","bottom.freq","top.freq","Peak Freq (Hz)","Delta Time (s)","Delta Freq (Hz)","start","end","Adulto","Polluelo","Clicks","Sobrelapamiento","Lejos","Agua/Viento","Otro animal","selec.file","sound.files"
26,"Spectrogram 1",1,0,10.509813,387.598,0.7045,10509.813,84.361446861,85.065926603,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
27,"Spectrogram 1",1,0,10.303738,689.062,0.1626,10303.738,132.839587309,133.002159557,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
28,"Spectrogram 1",1,0,10.715888,559.863,0.3884,10715.888,132.997643661,133.386010699,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
29,"Spectrogram 1",1,0,10.509813,689.062,0.9709,10509.813,133.381494803,134.352412396,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
30,"Spectrogram 1",1,0,10.715888,559.863,0.1219,10715.888,136.005230019,136.127159205,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
31,"Spectrogram 1",1,0,10.61285,1076.66,0.1264,10612.85,136.127159205,136.253604287,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
32,"Spectrogram 1",1,0,10.715888,1076.66,0.2032,10715.888,136.253604287,136.456819597,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
33,"Spectrogram 1",1,0,10.61285,645.996,0.1219,10612.85,136.461335493,136.583264679,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
34,"Spectrogram 1",1,0,10.61285,1593.457,0.1535,10612.85,136.583264679,136.736805136,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
35,"Spectrogram 1",1,0,10.61285,559.863,0.1806,10612.85,136.741321032,136.921956863,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
36,"Spectrogram 1",1,0,10.61285,1808.789,0.149,10612.85,136.917440967,137.066465528,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
37,"Spectrogram 1",1,0,10.61285,559.863,0.2393,10612.85,137.066465528,137.305808004,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
38,"Spectrogram 1",1,0,10.61285,602.93,0.149,10612.85,137.305808004,137.454832565,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
39,"Spectrogram 1",1,0,10.097664,1076.66,0.1129,10097.664,137.463864357,137.576761751,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
40,"Spectrogram 1",1,0,10.715888,645.996,0.131,10715.888,137.572245856,137.703206833,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
41,"Spectrogram 1",1,0,9.06729,645.996,0.1535,9067.29,137.698690938,137.852231394,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
42,"Spectrogram 1",1,0,10.818925,1851.855,0.1806,10818.925,137.85674729,138.037383121,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
43,"Spectrogram 1",1,0,10.200701,645.996,0.1987,10200.701,138.046414913,138.245114327,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
44,"Spectrogram 1",1,0,10.509813,2713.184,0.1174,10509.813,138.249630223,138.367043513,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
45,"Spectrogram 1",1,0,10.818925,1378.125,0.1445,10818.925,138.358011722,138.502520387,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
46,"Spectrogram 1",1,0,9.994626,559.863,0.1535,9994.626,138.498004491,138.651544948,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
47,"Spectrogram 1",1,0,10.715888,516.797,0.1264,10715.888,138.660576739,138.787021821,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
48,"Spectrogram 1",1,0,1.751636,732.129,0.149,1751.636,138.994753027,139.143777588,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
49,"Spectrogram 1",1,0,2.163785,1378.125,0.0587,2163.785,140.141790496,140.200497141,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
50,"Spectrogram 1",1,0,10.61285,732.129,0.0768,10612.85,140.345005806,140.421776034,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
51,"Spectrogram 1",1,0,10.509813,1205.859,0.1445,10509.813,140.444355513,140.588864178,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
52,"Spectrogram 1",1,0,10.200701,645.996,0.298,10200.701,140.59789597,140.895945092,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
54,"Spectrogram 1",1,0,10.509813,818.262,0.2619,10509.813,144.757035926,145.018957881,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
55,"Spectrogram 1",1,0,10.509813,732.129,1.1154,10509.813,145.023473777,146.138900036,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
57,"Spectrogram 1",1,0,1.648598,301.465,0.0768,1648.598,213.529611722,213.60638195,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
58,"Spectrogram 1",1,0,2.988084,301.465,0.0813,2988.084,213.701215762,213.782501886,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
59,"Spectrogram 1",1,0,7.521729,301.465,0.0948,7521.729,213.886367489,213.9812013,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
60,"Spectrogram 1",1,0,1.751636,516.797,0.1039,1751.636,214.107646382,214.211511985,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
62,"Spectrogram 1",1,0,1.751636,301.465,0.0903,1751.636,239.283764951,239.374082867,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
63,"Spectrogram 1",1,0,2.163785,301.465,0.0993,2163.785,239.482464365,239.581814073,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
64,"Spectrogram 1",1,0,2.060748,301.465,0.2393,2060.748,239.676647884,239.915990361,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
65,"Spectrogram 1",1,0,7.109579,301.465,0.3026,7109.579,241.311402097,241.613967115,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
66,"Spectrogram 1",1,0,1.339486,559.863,0.6051,1339.486,241.957175194,242.562305229,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
72,"Spectrogram 1",1,0,10.715888,473.73,0.3974,10715.888,262.721263704,263.118662532,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
73,"Spectrogram 1",1,0,10.509813,430.664,0.289,10509.813,263.118662532,263.407679863,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
74,"Spectrogram 1",1,0,10.61285,473.73,0.7,10612.85,263.40767966,264.107643507,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
78,"Spectrogram 1",1,0,10.509813,947.461,0.3568,10509.813,273.866493914,274.223249681,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
79,"Spectrogram 1",1,0,10.715888,1119.727,0.8896,10715.888,274.223249681,275.11288115,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
80,"Spectrogram 1",1,0,10.818925,1421.191,0.3568,10818.925,275.25287392,275.609629686,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
81,"Spectrogram 1",1,0,10.509813,1550.391,1.0477,10509.813,275.600597835,276.648285656,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
82,"Spectrogram 1",1,0,10.715888,904.395,0.9167,10715.888,276.86956455,277.786291394,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
83,"Spectrogram 1",1,0,1.339486,559.863,1.0025,1339.486,279.046226317,280.048755181,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-15.Table.1.selections.txt","ZOOM0010_TrLR-15.wav"
1,"Spectrogram 1",1,0,10.916912,559.863,0.9845,10916.912,2.194725351,3.179190631,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
16,"Spectrogram 1",1,0,10.592647,1464.258,0.3613,10592.647,34.939485011,35.300756674,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
18,"Spectrogram 1",1,0,10.700735,904.395,0.578,10700.735,37.188401051,37.766435711,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
32,"Spectrogram 1",1,0,10.608962,1076.66,0.3206,10608.962,64.374093055,64.694721655,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
33,"Spectrogram 1",1,0,10.400943,1076.66,0.1897,10400.943,64.685689864,64.875357487,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
34,"Spectrogram 1",1,0,10.400943,1076.66,1.0251,10400.943,64.875357487,65.900465829,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
35,"Spectrogram 1",1,0,10.608962,1119.727,0.28,10608.962,67.106209943,67.386195482,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
36,"Spectrogram 1",1,0,10.816981,602.93,0.9032,10816.981,67.390711378,68.293890534,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
37,"Spectrogram 1",1,0,10.504953,559.863,0.3748,10504.953,69.011917964,69.386737314,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
42,"Spectrogram 1",1,0,10.600962,1076.66,0.4561,10600.962,99.882580914,100.338686388,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
44,"Spectrogram 1",1,0,1.378125,861.328,0.0993,1378.125,105.897753867,105.997103574,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
45,"Spectrogram 1",1,0,1.272115,473.73,0.1806,1272.115,106.114516864,106.295152695,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
46,"Spectrogram 1",1,0,8.586779,904.395,0.2032,8586.779,106.385470611,106.588685921,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
47,"Spectrogram 1",1,0,10.91899,904.395,0.2664,10918.99,106.597717713,106.864155564,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
48,"Spectrogram 1",1,0,3.286298,861.328,0.2348,3286.298,106.859639668,107.094466249,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
49,"Spectrogram 1",1,0,10.070913,990.527,0.1852,10070.913,107.103498041,107.288649768,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
50,"Spectrogram 1",1,0,10.282933,732.129,0.2032,10282.933,107.288649768,107.491865078,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
51,"Spectrogram 1",1,0,10.706971,1033.594,0.1535,10706.971,107.491865078,107.645405535,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
52,"Spectrogram 1",1,0,10.494952,904.395,0.131,10494.952,107.713143971,107.844104949,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
53,"Spectrogram 1",1,0,10.812981,1033.594,0.1806,10812.981,107.848620845,108.029256676,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
54,"Spectrogram 1",1,0,2.968269,904.395,0.1671,2968.269,108.038288468,108.205376612,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
55,"Spectrogram 1",1,0,1.802163,689.062,0.2032,1802.163,108.205376612,108.408591922,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
56,"Spectrogram 1",1,0,10.388942,1162.793,0.1129,10388.942,108.747284106,108.8601815,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
57,"Spectrogram 1",1,0,10.600962,904.395,0.1671,10600.962,108.864697396,109.03178554,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
58,"Spectrogram 1",1,0,10.494952,1033.594,0.1852,10494.952,109.027269644,109.212421371,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
59,"Spectrogram 1",1,0,2.65024,516.797,0.3342,2650.24,109.216937267,109.551113555,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
61,"Spectrogram 1",1,0,10.600962,1636.523,1.269,10600.962,151.652809108,152.921775823,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
62,"Spectrogram 1",1,0,10.91899,689.062,0.4245,10918.99,156.877700468,157.302194672,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
64,"Spectrogram 1",1,0,5.5125,689.062,0.1219,5512.5,158.083444643,158.205373829,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
65,"Spectrogram 1",1,0,5.088462,1550.391,0.1852,5088.462,158.21440562,158.399557347,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
66,"Spectrogram 1",1,0,10.494952,2497.852,0.298,10494.952,158.408589139,158.706638261,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
67,"Spectrogram 1",1,0,10.600962,2368.652,1.4496,10600.962,159.546594816,160.996197362,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
68,"Spectrogram 1",1,0,10.706971,4005.176,0.2077,10706.971,161.393596191,161.601327397,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
69,"Spectrogram 1",1,0,10.706971,1378.125,1.0703,10706.971,161.596811502,162.667078802,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
74,"Spectrogram 1",1,0,10.494952,1421.191,1.2148,10494.952,173.121377218,174.336153183,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
75,"Spectrogram 1",1,0,10.91899,818.262,1.1741,10918.99,195.94923004,197.123362943,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
76,"Spectrogram 1",1,0,10.494952,1937.988,0.2303,10494.952,207.735717792,207.966028477,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
77,"Spectrogram 1",1,0,10.812981,1378.125,0.8309,10812.981,208.824048676,209.6549735,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
78,"Spectrogram 1",1,0,5.5125,602.93,0.0723,5512.5,221.247277795,221.319532127,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
79,"Spectrogram 1",1,0,10.91899,1378.125,0.1716,10918.99,221.418881834,221.590485874,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
80,"Spectrogram 1",1,0,10.600962,3531.445,0.429,10600.962,221.590485874,222.019495974,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
81,"Spectrogram 1",1,0,10.600962,344.531,0.2122,10600.962,234.221446138,234.43369324,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
82,"Spectrogram 1",1,0,10.600962,5684.766,0.1761,10600.962,234.43369324,234.609813176,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
83,"Spectrogram 1",1,0,10.706971,1679.59,0.1987,10706.971,234.60529728,234.803996694,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
84,"Spectrogram 1",1,0,10.706971,5986.23,0.1671,10706.971,234.799480799,234.966568943,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
85,"Spectrogram 1",1,0,10.706971,3014.648,0.1942,10706.971,234.971084838,235.165268357,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
86,"Spectrogram 1",1,0,10.600962,301.465,0.1761,10600.962,235.165268357,235.341388293,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
87,"Spectrogram 1",1,0,10.600962,344.531,0.2258,10600.962,235.336872397,235.562667186,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
88,"Spectrogram 1",1,0,10.812981,2799.316,0.2393,10812.981,235.562667186,235.802009662,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
89,"Spectrogram 1",1,0,10.91899,1894.922,0.2574,10918.99,235.802009662,236.059415722,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
91,"Spectrogram 1",1,0,10.91899,904.395,0.2168,10918.99,265.932065845,266.148828843,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
92,"Spectrogram 1",1,0,10.706971,732.129,0.9122,10706.971,266.144312947,267.056523895,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
93,"Spectrogram 1",1,0,10.706971,861.328,0.1987,10706.971,267.991314262,268.190013676,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
95,"Spectrogram 1",1,0,10.812981,947.461,0.2168,10812.981,275.835425117,276.052188114,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
96,"Spectrogram 1",1,0,10.388942,559.863,0.3613,10388.942,276.052188114,276.413459777,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
97,"Spectrogram 1",1,0,10.388942,1205.859,1.2103,10388.942,276.408943881,277.619203951,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-21.Table.1.selections.txt","ZOOM0010_TrLR-21.wav"
1,"Spectrogram 1",1,0,10.592647,861.328,0.998,10592.647,23.125901944,24.123914912,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
2,"Spectrogram 1",1,0,10.808824,861.328,0.9935,10808.824,25.216761691,26.210258763,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
3,"Spectrogram 1",1,0,10.592647,1378.125,0.9483,10592.647,30.093929016,31.042267131,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
4,"Spectrogram 1",1,0,10.484559,861.328,0.9483,10484.559,35.716219206,36.664557321,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
6,"Spectrogram 1",1,0,10.484559,645.996,0.9122,10484.559,57.166723672,58.07893462,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
7,"Spectrogram 1",1,0,10.916912,775.195,1.0341,10916.912,82.573152642,83.607292777,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
8,"Spectrogram 1",1,0,10.592647,861.328,1.0025,10592.647,86.890348951,87.892877815,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
9,"Spectrogram 1",1,0,10.700735,1248.926,1.0341,10700.735,90.408231705,91.44237184,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
10,"Spectrogram 1",1,0,10.700735,1291.992,1.1516,10700.735,92.061049562,93.212602987,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
11,"Spectrogram 1",1,0,10.160294,1378.125,0.2755,10160.294,108.11505883,108.390528473,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
12,"Spectrogram 1",1,0,10.592647,1335.059,0.4245,10592.647,108.390528473,108.815022676,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
13,"Spectrogram 1",1,0,10.700735,904.395,0.7903,10700.735,110.359458974,111.149740736,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
14,"Spectrogram 1",1,0,10.376471,3273.047,0.2935,10376.471,111.149740736,111.443273962,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
15,"Spectrogram 1",1,0,10.484559,1894.922,0.298,10484.559,111.438758066,111.736807188,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
16,"Spectrogram 1",1,0,10.700735,1076.66,0.1716,10700.735,113.330918339,113.502522379,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
17,"Spectrogram 1",1,0,10.700735,2024.121,0.1761,10700.735,113.502522379,113.678642314,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
18,"Spectrogram 1",1,0,10.268382,2024.121,0.1671,10268.382,113.665094627,113.832182771,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
19,"Spectrogram 1",1,0,10.268382,3962.109,0.1806,10268.382,113.836698666,114.017334498,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
20,"Spectrogram 1",1,0,10.484559,344.531,0.2619,10484.559,114.008302706,114.270224662,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
21,"Spectrogram 1",1,0,10.700735,1851.855,0.1987,10700.735,114.31538362,114.514083034,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
22,"Spectrogram 1",1,0,10.808824,602.93,0.3974,10808.824,114.505051242,114.902450071,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
23,"Spectrogram 1",1,0,1.188971,947.461,0.1581,1188.971,116.460434056,116.618490409,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
24,"Spectrogram 1",1,0,1.621324,1076.66,0.1671,1621.324,116.623006304,116.790094448,"y","n","n","n","n","n","n","2/ZOOM0010_TrLR-28.Table.1.selections.txt","ZOOM0010_TrLR-28.wav"
